stimuli_file,rating,filter,base_img,rating_type
./stimuli/perpetua_p04.jpg,3.8,perpetua,p04.jpg,realism
./stimuli/perpetua_p05.jpg,4.0,perpetua,p05.jpg,realism
./stimuli/perpetua_p06.jpg,3.6666666666666665,perpetua,p06.jpg,realism
./stimuli/perpetua_p07.jpg,3.75,perpetua,p07.jpg,realism
./stimuli/perpetua_p08.jpg,4.714285714285714,perpetua,p08.jpg,realism
./stimuli/perpetua_p09.jpg,3.3333333333333335,perpetua,p09.jpg,realism
./stimuli/perpetua_p10.jpg,3.0,perpetua,p10.jpg,realism
./stimuli/perpetua_p11.jpg,3.111111111111111,perpetua,p11.jpg,realism
./stimuli/perpetua_p12.jpg,3.6666666666666665,perpetua,p12.jpg,realism
./stimuli/perpetua_p13.jpg,4.375,perpetua,p13.jpg,realism
./stimuli/perpetua_p14.jpg,4.25,perpetua,p14.jpg,realism
./stimuli/perpetua_p15.jpg,4.0,perpetua,p15.jpg,realism
./stimuli/perpetua_p16.jpg,4.5,perpetua,p16.jpg,realism
./stimuli/perpetua_p17.jpg,3.8,perpetua,p17.jpg,realism
./stimuli/perpetua_p18.jpg,4.333333333333333,perpetua,p18.jpg,realism
./stimuli/perpetua_p19.jpg,4.285714285714286,perpetua,p19.jpg,realism
./stimuli/perpetua_p20.jpg,4.714285714285714,perpetua,p20.jpg,realism
./stimuli/perpetua_p21.jpg,4.428571428571429,perpetua,p21.jpg,realism
./stimuli/perpetua_p22.jpg,3.8,perpetua,p22.jpg,realism
./stimuli/perpetua_p23.jpg,4.285714285714286,perpetua,p23.jpg,realism
./stimuli/perpetua_p24.jpg,4.0,perpetua,p24.jpg,realism
./stimuli/perpetua_p25.jpg,2.75,perpetua,p25.jpg,realism
./stimuli/perpetua_p26.jpg,4.0,perpetua,p26.jpg,realism
./stimuli/perpetua_p27.jpg,2.6666666666666665,perpetua,p27.jpg,realism
./stimuli/perpetua_p28.jpg,4.5,perpetua,p28.jpg,realism
./stimuli/perpetua_p29.jpg,3.8333333333333335,perpetua,p29.jpg,realism
./stimuli/perpetua_p30.jpg,3.4,perpetua,p30.jpg,realism
./stimuli/perpetua_p31.jpg,4.0,perpetua,p31.jpg,realism
./stimuli/perpetua_p32.jpg,4.0,perpetua,p32.jpg,realism
./stimuli/perpetua_p33.jpg,3.857142857142857,perpetua,p33.jpg,realism
./stimuli/perpetua_p34.jpg,4.636363636363637,perpetua,p34.jpg,realism
./stimuli/perpetua_p35.jpg,3.888888888888889,perpetua,p35.jpg,realism
./stimuli/perpetua_p36.jpg,4.545454545454546,perpetua,p36.jpg,realism
./stimuli/perpetua_p37.jpg,4.0,perpetua,p37.jpg,realism
./stimuli/perpetua_p38.jpg,4.333333333333333,perpetua,p38.jpg,realism
./stimuli/perpetua_p39.jpg,3.875,perpetua,p39.jpg,realism
./stimuli/perpetua_p40.jpg,4.25,perpetua,p40.jpg,realism
./stimuli/perpetua_p41.jpg,3.4285714285714284,perpetua,p41.jpg,realism
./stimuli/perpetua_p42.jpg,4.111111111111111,perpetua,p42.jpg,realism
./stimuli/perpetua_p43.jpg,4.571428571428571,perpetua,p43.jpg,realism
./stimuli/perpetua_p44.jpg,3.142857142857143,perpetua,p44.jpg,realism
./stimuli/perpetua_p45.jpg,4.142857142857143,perpetua,p45.jpg,realism
./stimuli/perpetua_p46.jpg,3.3333333333333335,perpetua,p46.jpg,realism
./stimuli/perpetua_p47.jpg,4.25,perpetua,p47.jpg,realism
./stimuli/perpetua_p48.jpg,4.333333333333333,perpetua,p48.jpg,realism
./stimuli/perpetua_p49.jpg,4.5,perpetua,p49.jpg,realism
./stimuli/perpetua_p50.jpg,2.857142857142857,perpetua,p50.jpg,realism
./stimuli/perpetua_p51.jpg,3.6666666666666665,perpetua,p51.jpg,realism
./stimuli/perpetua_p52.jpg,4.0,perpetua,p52.jpg,realism
./stimuli/perpetua_p53.jpg,4.5,perpetua,p53.jpg,realism
./stimuli/perpetua_p54.jpg,3.7142857142857144,perpetua,p54.jpg,realism
./stimuli/rise_01_IMG_9832.jpg,3.3333333333333335,rise,01_IMG_9832.jpg,realism
./stimuli/rise_02_IMG_0047.jpg,4.0,rise,02_IMG_0047.jpg,realism
./stimuli/rise_IMG_1665.jpg,3.5714285714285716,rise,IMG_1665.jpg,realism
./stimuli/rise_IMG_3867_4.jpg,3.0,rise,IMG_3867_4.jpg,realism
./stimuli/rise_IMG_3995.jpg,3.4444444444444446,rise,IMG_3995.jpg,realism
./stimuli/rise_IMG_4140.jpg,4.2,rise,IMG_4140.jpg,realism
./stimuli/rise_IMG_4291.jpg,3.75,rise,IMG_4291.jpg,realism
./stimuli/rise_IMG_4436.jpg,3.875,rise,IMG_4436.jpg,realism
./stimuli/rise_IMG_4558.jpg,4.0,rise,IMG_4558.jpg,realism
./stimuli/rise_IMG_4884.jpg,3.5,rise,IMG_4884.jpg,realism
./stimuli/rise_IMG_5003.jpg,3.8333333333333335,rise,IMG_5003.jpg,realism
./stimuli/rise_IMG_5045.jpg,3.75,rise,IMG_5045.jpg,realism
./stimuli/rise_IMG_5128.jpg,3.7,rise,IMG_5128.jpg,realism
./stimuli/rise_IMG_5150.jpg,3.5,rise,IMG_5150.jpg,realism
./stimuli/rise_IMG_5283.jpg,4.5,rise,IMG_5283.jpg,realism
./stimuli/rise_IMG_5359.jpg,4.166666666666667,rise,IMG_5359.jpg,realism
./stimuli/rise_IMG_5424.jpg,3.6666666666666665,rise,IMG_5424.jpg,realism
./stimuli/rise_IMG_5541.jpg,3.0,rise,IMG_5541.jpg,realism
./stimuli/rise_IMG_5557.jpg,4.0,rise,IMG_5557.jpg,realism
./stimuli/rise_IMG_5656.jpg,4.444444444444445,rise,IMG_5656.jpg,realism
./stimuli/rise_IMG_5792.jpg,3.8,rise,IMG_5792.jpg,realism
./stimuli/rise_IMG_5936.jpg,3.875,rise,IMG_5936.jpg,realism
./stimuli/rise_IMG_5971_.jpg,4.25,rise,IMG_5971_.jpg,realism
./stimuli/rise_IMG_5982.jpg,4.0,rise,IMG_5982.jpg,realism
./stimuli/rise_IMG_6010.jpg,4.285714285714286,rise,IMG_6010.jpg,realism
./stimuli/rise_IMG_6177_golden_2.jpg,3.5,rise,IMG_6177_golden_2.jpg,realism
./stimuli/rise_IMG_6255_.jpg,3.6666666666666665,rise,IMG_6255_.jpg,realism
./stimuli/rise_IMG_6314.jpg,3.5,rise,IMG_6314.jpg,realism
./stimuli/rise_IMG_6426.jpg,4.428571428571429,rise,IMG_6426.jpg,realism
./stimuli/rise_IMG_6457.jpg,3.6,rise,IMG_6457.jpg,realism
./stimuli/rise_IMG_6790.jpg,4.5,rise,IMG_6790.jpg,realism
./stimuli/rise_IMG_6819.jpg,4.444444444444445,rise,IMG_6819.jpg,realism
./stimuli/rise_IMG_6837.jpg,4.25,rise,IMG_6837.jpg,realism
./stimuli/rise_IMG_7057.jpg,4.0,rise,IMG_7057.jpg,realism
./stimuli/rise_IMG_7141.jpg,4.1,rise,IMG_7141.jpg,realism
./stimuli/rise_IMG_7187.jpg,4.375,rise,IMG_7187.jpg,realism
./stimuli/rise_IMG_7392_.jpg,2.8333333333333335,rise,IMG_7392_.jpg,realism
./stimuli/rise_IMG_7450.jpg,4.666666666666667,rise,IMG_7450.jpg,realism
./stimuli/rise_IMG_7595.jpg,3.0,rise,IMG_7595.jpg,realism
./stimuli/rise_IMG_7640.jpg,4.166666666666667,rise,IMG_7640.jpg,realism
./stimuli/rise_IMG_7663.jpg,3.5,rise,IMG_7663.jpg,realism
./stimuli/rise_IMG_7753.jpg,4.428571428571429,rise,IMG_7753.jpg,realism
./stimuli/rise_IMG_7758.jpg,4.666666666666667,rise,IMG_7758.jpg,realism
./stimuli/rise_IMG_7817.jpg,3.7142857142857144,rise,IMG_7817.jpg,realism
./stimuli/rise_blume.jpg,4.0,rise,blume.jpg,realism
./stimuli/rise_p01.jpg,4.285714285714286,rise,p01.jpg,realism
./stimuli/rise_p02.jpg,4.125,rise,p02.jpg,realism
./stimuli/rise_p03.jpg,3.0833333333333335,rise,p03.jpg,realism
./stimuli/rise_p04.jpg,3.0,rise,p04.jpg,realism
./stimuli/rise_p05.jpg,4.571428571428571,rise,p05.jpg,realism
./stimuli/rise_p06.jpg,4.0,rise,p06.jpg,realism
./stimuli/rise_p07.jpg,2.4,rise,p07.jpg,realism
./stimuli/rise_p08.jpg,4.0,rise,p08.jpg,realism
./stimuli/rise_p09.jpg,3.1666666666666665,rise,p09.jpg,realism
./stimuli/rise_p10.jpg,4.0,rise,p10.jpg,realism
./stimuli/rise_p11.jpg,3.142857142857143,rise,p11.jpg,realism
./stimuli/rise_p12.jpg,3.3333333333333335,rise,p12.jpg,realism
./stimuli/rise_p13.jpg,4.0,rise,p13.jpg,realism
./stimuli/rise_p14.jpg,3.8333333333333335,rise,p14.jpg,realism
./stimuli/rise_p15.jpg,3.0833333333333335,rise,p15.jpg,realism
./stimuli/rise_p16.jpg,4.833333333333333,rise,p16.jpg,realism
./stimuli/rise_p17.jpg,3.875,rise,p17.jpg,realism
./stimuli/rise_p18.jpg,3.2,rise,p18.jpg,realism
./stimuli/rise_p19.jpg,4.428571428571429,rise,p19.jpg,realism
./stimuli/rise_p20.jpg,4.0,rise,p20.jpg,realism
./stimuli/rise_p21.jpg,4.0,rise,p21.jpg,realism
./stimuli/rise_p22.jpg,3.8,rise,p22.jpg,realism
./stimuli/rise_p23.jpg,4.142857142857143,rise,p23.jpg,realism
./stimuli/rise_p24.jpg,3.6,rise,p24.jpg,realism
./stimuli/rise_p25.jpg,3.8,rise,p25.jpg,realism
./stimuli/rise_p26.jpg,4.571428571428571,rise,p26.jpg,realism
./stimuli/rise_p27.jpg,3.75,rise,p27.jpg,realism
./stimuli/rise_p28.jpg,3.7,rise,p28.jpg,realism
./stimuli/rise_p29.jpg,4.222222222222222,rise,p29.jpg,realism
./stimuli/rise_p30.jpg,4.0,rise,p30.jpg,realism
./stimuli/rise_p31.jpg,4.125,rise,p31.jpg,realism
./stimuli/rise_p32.jpg,4.166666666666667,rise,p32.jpg,realism
./stimuli/rise_p33.jpg,4.25,rise,p33.jpg,realism
./stimuli/rise_p34.jpg,4.0,rise,p34.jpg,realism
./stimuli/rise_p35.jpg,3.4,rise,p35.jpg,realism
./stimuli/rise_p36.jpg,3.6666666666666665,rise,p36.jpg,realism
./stimuli/rise_p37.jpg,3.3333333333333335,rise,p37.jpg,realism
./stimuli/rise_p38.jpg,3.0,rise,p38.jpg,realism
./stimuli/rise_p39.jpg,4.4,rise,p39.jpg,realism
./stimuli/rise_p40.jpg,3.0,rise,p40.jpg,realism
./stimuli/rise_p41.jpg,3.3333333333333335,rise,p41.jpg,realism
./stimuli/rise_p42.jpg,4.125,rise,p42.jpg,realism
./stimuli/rise_p43.jpg,3.0,rise,p43.jpg,realism
./stimuli/rise_p44.jpg,3.4285714285714284,rise,p44.jpg,realism
./stimuli/rise_p45.jpg,2.5,rise,p45.jpg,realism
./stimuli/rise_p46.jpg,3.9,rise,p46.jpg,realism
./stimuli/rise_p47.jpg,3.0,rise,p47.jpg,realism
./stimuli/rise_p48.jpg,4.0,rise,p48.jpg,realism
./stimuli/rise_p49.jpg,3.8333333333333335,rise,p49.jpg,realism
./stimuli/rise_p50.jpg,4.4,rise,p50.jpg,realism
./stimuli/rise_p51.jpg,3.8,rise,p51.jpg,realism
./stimuli/rise_p52.jpg,4.0,rise,p52.jpg,realism
./stimuli/rise_p53.jpg,3.0,rise,p53.jpg,realism
./stimuli/rise_p54.jpg,4.454545454545454,rise,p54.jpg,realism
./stimuli/valencia_01_IMG_9832.jpg,4.0,valencia,01_IMG_9832.jpg,realism
./stimuli/valencia_02_IMG_0047.jpg,4.166666666666667,valencia,02_IMG_0047.jpg,realism
./stimuli/valencia_IMG_1665.jpg,4.5,valencia,IMG_1665.jpg,realism
./stimuli/valencia_IMG_3867_4.jpg,3.5,valencia,IMG_3867_4.jpg,realism
./stimuli/valencia_IMG_3995.jpg,3.0,valencia,IMG_3995.jpg,realism
./stimuli/valencia_IMG_4140.jpg,4.076923076923077,valencia,IMG_4140.jpg,realism
./stimuli/valencia_IMG_4291.jpg,4.2,valencia,IMG_4291.jpg,realism
./stimuli/valencia_IMG_4436.jpg,4.428571428571429,valencia,IMG_4436.jpg,realism
./stimuli/valencia_IMG_4558.jpg,4.333333333333333,valencia,IMG_4558.jpg,realism
./stimuli/valencia_IMG_4884.jpg,3.2,valencia,IMG_4884.jpg,realism
./stimuli/valencia_IMG_5003.jpg,4.714285714285714,valencia,IMG_5003.jpg,realism
./stimuli/valencia_IMG_5045.jpg,4.1,valencia,IMG_5045.jpg,realism
./stimuli/valencia_IMG_5128.jpg,3.5,valencia,IMG_5128.jpg,realism
./stimuli/valencia_IMG_5150.jpg,2.6,valencia,IMG_5150.jpg,realism
./stimuli/valencia_IMG_5283.jpg,3.5,valencia,IMG_5283.jpg,realism
./stimuli/valencia_IMG_5359.jpg,3.7777777777777777,valencia,IMG_5359.jpg,realism
./stimuli/valencia_IMG_5424.jpg,2.7142857142857144,valencia,IMG_5424.jpg,realism
./stimuli/valencia_IMG_5541.jpg,3.7142857142857144,valencia,IMG_5541.jpg,realism
./stimuli/valencia_IMG_5557.jpg,4.166666666666667,valencia,IMG_5557.jpg,realism
./stimuli/valencia_IMG_5656.jpg,3.8,valencia,IMG_5656.jpg,realism
./stimuli/valencia_IMG_5792.jpg,4.125,valencia,IMG_5792.jpg,realism
./stimuli/valencia_IMG_5936.jpg,4.666666666666667,valencia,IMG_5936.jpg,realism
./stimuli/valencia_IMG_5971_.jpg,3.7142857142857144,valencia,IMG_5971_.jpg,realism
./stimuli/valencia_IMG_5982.jpg,4.25,valencia,IMG_5982.jpg,realism
./stimuli/valencia_IMG_6010.jpg,4.222222222222222,valencia,IMG_6010.jpg,realism
./stimuli/valencia_IMG_6177_golden_2.jpg,4.111111111111111,valencia,IMG_6177_golden_2.jpg,realism
./stimuli/valencia_IMG_6255_.jpg,3.3333333333333335,valencia,IMG_6255_.jpg,realism
./stimuli/valencia_IMG_6314.jpg,3.8,valencia,IMG_6314.jpg,realism
./stimuli/valencia_IMG_6426.jpg,5.0,valencia,IMG_6426.jpg,realism
./stimuli/valencia_IMG_6457.jpg,3.8333333333333335,valencia,IMG_6457.jpg,realism
./stimuli/valencia_IMG_6790.jpg,4.5,valencia,IMG_6790.jpg,realism
./stimuli/valencia_IMG_6819.jpg,4.6,valencia,IMG_6819.jpg,realism
./stimuli/valencia_IMG_6837.jpg,4.0,valencia,IMG_6837.jpg,realism
./stimuli/valencia_IMG_7057.jpg,3.1666666666666665,valencia,IMG_7057.jpg,realism
./stimuli/valencia_IMG_7141.jpg,4.25,valencia,IMG_7141.jpg,realism
./stimuli/valencia_IMG_7187.jpg,3.8,valencia,IMG_7187.jpg,realism
./stimuli/valencia_IMG_7392_.jpg,3.142857142857143,valencia,IMG_7392_.jpg,realism
./stimuli/valencia_IMG_7450.jpg,4.0,valencia,IMG_7450.jpg,realism
./stimuli/valencia_IMG_7595.jpg,3.0,valencia,IMG_7595.jpg,realism
./stimuli/valencia_IMG_7640.jpg,4.125,valencia,IMG_7640.jpg,realism
./stimuli/valencia_IMG_7663.jpg,4.285714285714286,valencia,IMG_7663.jpg,realism
./stimuli/valencia_IMG_7753.jpg,4.2,valencia,IMG_7753.jpg,realism
./stimuli/valencia_IMG_7758.jpg,3.7777777777777777,valencia,IMG_7758.jpg,realism
./stimuli/valencia_IMG_7817.jpg,4.166666666666667,valencia,IMG_7817.jpg,realism
./stimuli/valencia_blume.jpg,4.0,valencia,blume.jpg,realism
./stimuli/valencia_p01.jpg,4.0,valencia,p01.jpg,realism
./stimuli/valencia_p02.jpg,4.5,valencia,p02.jpg,realism
./stimuli/valencia_p03.jpg,4.0,valencia,p03.jpg,realism
./stimuli/valencia_p04.jpg,3.75,valencia,p04.jpg,realism
./stimuli/valencia_p05.jpg,2.857142857142857,valencia,p05.jpg,realism
./stimuli/valencia_p06.jpg,3.7142857142857144,valencia,p06.jpg,realism
./stimuli/valencia_p07.jpg,3.142857142857143,valencia,p07.jpg,realism
./stimuli/valencia_p08.jpg,3.857142857142857,valencia,p08.jpg,realism
./stimuli/valencia_p09.jpg,3.0,valencia,p09.jpg,realism
./stimuli/valencia_p10.jpg,3.857142857142857,valencia,p10.jpg,realism
./stimuli/valencia_p11.jpg,3.2857142857142856,valencia,p11.jpg,realism
./stimuli/valencia_p12.jpg,3.0,valencia,p12.jpg,realism
./stimuli/valencia_p13.jpg,4.25,valencia,p13.jpg,realism
./stimuli/valencia_p14.jpg,3.375,valencia,p14.jpg,realism
./stimuli/valencia_p15.jpg,3.6,valencia,p15.jpg,realism
./stimuli/valencia_p16.jpg,3.4,valencia,p16.jpg,realism
./stimuli/valencia_p17.jpg,3.888888888888889,valencia,p17.jpg,realism
./stimuli/valencia_p18.jpg,4.0,valencia,p18.jpg,realism
./stimuli/valencia_p19.jpg,4.0,valencia,p19.jpg,realism
./stimuli/valencia_p20.jpg,3.6,valencia,p20.jpg,realism
./stimuli/valencia_p21.jpg,3.7142857142857144,valencia,p21.jpg,realism
./stimuli/valencia_p22.jpg,3.875,valencia,p22.jpg,realism
./stimuli/valencia_p23.jpg,4.5,valencia,p23.jpg,realism
./stimuli/valencia_p24.jpg,3.6,valencia,p24.jpg,realism
./stimuli/valencia_p25.jpg,3.25,valencia,p25.jpg,realism
./stimuli/valencia_p26.jpg,3.4,valencia,p26.jpg,realism
./stimuli/valencia_p27.jpg,2.6,valencia,p27.jpg,realism
./stimuli/valencia_p28.jpg,4.5,valencia,p28.jpg,realism
./stimuli/valencia_p29.jpg,4.166666666666667,valencia,p29.jpg,realism
./stimuli/valencia_p30.jpg,3.857142857142857,valencia,p30.jpg,realism
./stimuli/valencia_p31.jpg,4.0,valencia,p31.jpg,realism
./stimuli/valencia_p32.jpg,4.166666666666667,valencia,p32.jpg,realism
./stimuli/valencia_p33.jpg,4.25,valencia,p33.jpg,realism
./stimuli/valencia_p34.jpg,3.5,valencia,p34.jpg,realism
./stimuli/valencia_p35.jpg,3.142857142857143,valencia,p35.jpg,realism
./stimuli/valencia_p36.jpg,4.5,valencia,p36.jpg,realism
./stimuli/valencia_p37.jpg,3.1666666666666665,valencia,p37.jpg,realism
./stimuli/valencia_p38.jpg,4.0,valencia,p38.jpg,realism
./stimuli/valencia_p39.jpg,4.222222222222222,valencia,p39.jpg,realism
./stimuli/valencia_p40.jpg,3.857142857142857,valencia,p40.jpg,realism
./stimuli/valencia_p41.jpg,2.9,valencia,p41.jpg,realism
./stimuli/valencia_p42.jpg,3.625,valencia,p42.jpg,realism
./stimuli/valencia_p43.jpg,4.333333333333333,valencia,p43.jpg,realism
./stimuli/valencia_p44.jpg,3.0,valencia,p44.jpg,realism
./stimuli/valencia_p45.jpg,3.75,valencia,p45.jpg,realism
./stimuli/valencia_p46.jpg,4.2,valencia,p46.jpg,realism
./stimuli/valencia_p47.jpg,3.4285714285714284,valencia,p47.jpg,realism
./stimuli/valencia_p48.jpg,3.3333333333333335,valencia,p48.jpg,realism
./stimuli/valencia_p49.jpg,3.5714285714285716,valencia,p49.jpg,realism
./stimuli/valencia_p50.jpg,3.3,valencia,p50.jpg,realism
./stimuli/valencia_p51.jpg,4.0,valencia,p51.jpg,realism
./stimuli/valencia_p52.jpg,4.0,valencia,p52.jpg,realism
./stimuli/valencia_p53.jpg,5.0,valencia,p53.jpg,realism
./stimuli/valencia_p54.jpg,3.6,valencia,p54.jpg,realism
./stimuli/xproii_01_IMG_9832.jpg,3.75,xproii,01_IMG_9832.jpg,realism
./stimuli/xproii_02_IMG_0047.jpg,3.6666666666666665,xproii,02_IMG_0047.jpg,realism
./stimuli/xproii_IMG_1665.jpg,3.8,xproii,IMG_1665.jpg,realism
./stimuli/xproii_IMG_3867_4.jpg,3.125,xproii,IMG_3867_4.jpg,realism
./stimuli/xproii_IMG_3995.jpg,3.25,xproii,IMG_3995.jpg,realism
./stimuli/xproii_IMG_4140.jpg,4.142857142857143,xproii,IMG_4140.jpg,realism
./stimuli/xproii_IMG_4291.jpg,4.181818181818182,xproii,IMG_4291.jpg,realism
./stimuli/xproii_IMG_4436.jpg,4.571428571428571,xproii,IMG_4436.jpg,realism
./stimuli/xproii_IMG_4558.jpg,4.75,xproii,IMG_4558.jpg,realism
./stimuli/xproii_IMG_4884.jpg,3.8,xproii,IMG_4884.jpg,realism
./stimuli/xproii_IMG_5003.jpg,4.076923076923077,xproii,IMG_5003.jpg,realism
./stimuli/xproii_IMG_5045.jpg,4.375,xproii,IMG_5045.jpg,realism
./stimuli/xproii_IMG_5128.jpg,4.4,xproii,IMG_5128.jpg,realism
./stimuli/xproii_IMG_5150.jpg,3.2,xproii,IMG_5150.jpg,realism
./stimuli/xproii_IMG_5283.jpg,4.0,xproii,IMG_5283.jpg,realism
./stimuli/xproii_IMG_5359.jpg,3.7142857142857144,xproii,IMG_5359.jpg,realism
./stimuli/xproii_IMG_5424.jpg,2.5714285714285716,xproii,IMG_5424.jpg,realism
./stimuli/xproii_IMG_5541.jpg,3.6,xproii,IMG_5541.jpg,realism
./stimuli/xproii_IMG_5557.jpg,4.0,xproii,IMG_5557.jpg,realism
./stimuli/xproii_IMG_5656.jpg,4.2,xproii,IMG_5656.jpg,realism
./stimuli/xproii_IMG_5792.jpg,4.4,xproii,IMG_5792.jpg,realism
./stimuli/xproii_IMG_5936.jpg,3.8333333333333335,xproii,IMG_5936.jpg,realism
./stimuli/xproii_IMG_5971_.jpg,3.857142857142857,xproii,IMG_5971_.jpg,realism
./stimuli/xproii_IMG_5982.jpg,4.333333333333333,xproii,IMG_5982.jpg,realism
./stimuli/xproii_IMG_6010.jpg,4.222222222222222,xproii,IMG_6010.jpg,realism
./stimuli/xproii_IMG_6177_golden_2.jpg,3.25,xproii,IMG_6177_golden_2.jpg,realism
./stimuli/xproii_IMG_6255_.jpg,3.0,xproii,IMG_6255_.jpg,realism
./stimuli/xproii_IMG_6314.jpg,3.727272727272727,xproii,IMG_6314.jpg,realism
./stimuli/xproii_IMG_6426.jpg,4.75,xproii,IMG_6426.jpg,realism
./stimuli/xproii_IMG_6457.jpg,4.285714285714286,xproii,IMG_6457.jpg,realism
./stimuli/xproii_IMG_6790.jpg,4.384615384615385,xproii,IMG_6790.jpg,realism
./stimuli/xproii_IMG_6819.jpg,3.6666666666666665,xproii,IMG_6819.jpg,realism
./stimuli/xproii_IMG_6837.jpg,3.6,xproii,IMG_6837.jpg,realism
./stimuli/xproii_IMG_7057.jpg,4.2,xproii,IMG_7057.jpg,realism
./stimuli/xproii_IMG_7141.jpg,3.4,xproii,IMG_7141.jpg,realism
./stimuli/xproii_IMG_7187.jpg,3.5,xproii,IMG_7187.jpg,realism
./stimuli/xproii_IMG_7392_.jpg,2.2857142857142856,xproii,IMG_7392_.jpg,realism
./stimuli/xproii_IMG_7450.jpg,4.6,xproii,IMG_7450.jpg,realism
./stimuli/xproii_IMG_7595.jpg,4.25,xproii,IMG_7595.jpg,realism
./stimuli/xproii_IMG_7640.jpg,3.4,xproii,IMG_7640.jpg,realism
./stimuli/xproii_IMG_7663.jpg,3.888888888888889,xproii,IMG_7663.jpg,realism
./stimuli/xproii_IMG_7753.jpg,3.8333333333333335,xproii,IMG_7753.jpg,realism
./stimuli/xproii_IMG_7758.jpg,4.4,xproii,IMG_7758.jpg,realism
./stimuli/xproii_IMG_7817.jpg,4.142857142857143,xproii,IMG_7817.jpg,realism
./stimuli/xproii_blume.jpg,3.4444444444444446,xproii,blume.jpg,realism
./stimuli/xproii_p01.jpg,3.75,xproii,p01.jpg,realism
./stimuli/xproii_p02.jpg,4.4,xproii,p02.jpg,realism
./stimuli/xproii_p03.jpg,3.7,xproii,p03.jpg,realism
./stimuli/xproii_p04.jpg,4.142857142857143,xproii,p04.jpg,realism
./stimuli/xproii_p05.jpg,3.0,xproii,p05.jpg,realism
./stimuli/xproii_p06.jpg,4.0,xproii,p06.jpg,realism
./stimuli/xproii_p07.jpg,3.5833333333333335,xproii,p07.jpg,realism
./stimuli/xproii_p08.jpg,3.75,xproii,p08.jpg,realism
./stimuli/xproii_p09.jpg,4.0,xproii,p09.jpg,realism
./stimuli/xproii_p10.jpg,4.0,xproii,p10.jpg,realism
./stimuli/xproii_p11.jpg,3.4,xproii,p11.jpg,realism
./stimuli/xproii_p12.jpg,4.4,xproii,p12.jpg,realism
./stimuli/xproii_p13.jpg,4.142857142857143,xproii,p13.jpg,realism
./stimuli/xproii_p14.jpg,4.444444444444445,xproii,p14.jpg,realism
./stimuli/xproii_p15.jpg,3.090909090909091,xproii,p15.jpg,realism
./stimuli/xproii_p16.jpg,3.875,xproii,p16.jpg,realism
./stimuli/xproii_p17.jpg,4.375,xproii,p17.jpg,realism
./stimuli/xproii_p18.jpg,3.0,xproii,p18.jpg,realism
./stimuli/xproii_p19.jpg,3.8333333333333335,xproii,p19.jpg,realism
./stimuli/xproii_p20.jpg,4.0,xproii,p20.jpg,realism
./stimuli/xproii_p21.jpg,3.9,xproii,p21.jpg,realism
./stimuli/xproii_p22.jpg,3.6666666666666665,xproii,p22.jpg,realism
./stimuli/xproii_p23.jpg,3.8,xproii,p23.jpg,realism
./stimuli/xproii_p24.jpg,3.8333333333333335,xproii,p24.jpg,realism
./stimuli/xproii_p25.jpg,3.2857142857142856,xproii,p25.jpg,realism
./stimuli/xproii_p26.jpg,4.0,xproii,p26.jpg,realism
./stimuli/xproii_p27.jpg,4.25,xproii,p27.jpg,realism
./stimuli/xproii_p28.jpg,4.0,xproii,p28.jpg,realism
./stimuli/xproii_p29.jpg,3.5,xproii,p29.jpg,realism
./stimuli/xproii_p30.jpg,3.6363636363636362,xproii,p30.jpg,realism
./stimuli/xproii_p31.jpg,4.428571428571429,xproii,p31.jpg,realism
./stimuli/xproii_p32.jpg,3.5,xproii,p32.jpg,realism
./stimuli/xproii_p33.jpg,4.4,xproii,p33.jpg,realism
./stimuli/xproii_p34.jpg,4.5,xproii,p34.jpg,realism
./stimuli/xproii_p35.jpg,3.5,xproii,p35.jpg,realism
./stimuli/xproii_p36.jpg,3.857142857142857,xproii,p36.jpg,realism
./stimuli/xproii_p37.jpg,2.625,xproii,p37.jpg,realism
./stimuli/xproii_p38.jpg,4.0,xproii,p38.jpg,realism
./stimuli/xproii_p39.jpg,4.333333333333333,xproii,p39.jpg,realism
./stimuli/xproii_p40.jpg,3.0,xproii,p40.jpg,realism
./stimuli/xproii_p41.jpg,3.625,xproii,p41.jpg,realism
./stimuli/xproii_p42.jpg,4.0,xproii,p42.jpg,realism
./stimuli/xproii_p43.jpg,4.0,xproii,p43.jpg,realism
./stimuli/xproii_p44.jpg,3.6666666666666665,xproii,p44.jpg,realism
./stimuli/xproii_p45.jpg,3.75,xproii,p45.jpg,realism
./stimuli/xproii_p46.jpg,3.1666666666666665,xproii,p46.jpg,realism
./stimuli/xproii_p47.jpg,3.1,xproii,p47.jpg,realism
./stimuli/xproii_p48.jpg,3.8333333333333335,xproii,p48.jpg,realism
./stimuli/xproii_p49.jpg,3.5714285714285716,xproii,p49.jpg,realism
./stimuli/xproii_p50.jpg,4.0,xproii,p50.jpg,realism
./stimuli/xproii_p51.jpg,3.5,xproii,p51.jpg,realism
./stimuli/xproii_p52.jpg,3.4285714285714284,xproii,p52.jpg,realism
./stimuli/xproii_p53.jpg,2.5,xproii,p53.jpg,realism
./stimuli/xproii_p54.jpg,5.0,xproii,p54.jpg,realism
./stimuli/aden_01_IMG_9832.jpg,3.9,aden,01_IMG_9832.jpg,quality
./stimuli/aden_02_IMG_0047.jpg,3.75,aden,02_IMG_0047.jpg,quality
